order_amount,agent_id,customer_id,override,decision_time_minutes,order_id,created_at,category,evidence,return_id,return_amount,decision,reason
"1.275,35",agent_022,buyer_0079,0,64,purchase_100884,18.05.2026 02:49,  clothing  ,0,refund_req_300884,"425,72",reject,wrong_size
"614,21",agent_015,buyer_0065,1,33,purchase_102290,30.05.2026 06:59,APPLIANCES,0,refund_req_302290,"507,41",approve,missing_part
"1.428,72",agent_009,buyer_0339,0,71,purchase_101572,06.05.2026 03:17,electronics,,refund_req_301572,"613,57",approve,not_working
"2.165,91",agent_029,buyer_0041,0,52,purchase_101773,24.04.2026 16:39,luxury,1,refund_req_301773,"1.758,47",approve,item_not_as_described
"2.800,89",agent_005,buyer_0578,1,5,purchase_104024,12.05.2026 14:36,LUXURY,1,refund_req_304024,"2.258,80",approve,damaged_item
"117,83",agent_008,buyer_0219,0,56,purchase_101431,13.04.2026 21:40,clothing,1,refund_req_301431,"23,60",approve,changed_mind
"414,85",agent_019,buyer_0049,0,,purchase_100585,03.05.2026 20:07,sports,1,refund_req_300585,"221,41",approve,damaged_item
"130,24",agent_021,buyer_0202,0,69,purchase_101002,18.05.2026 06:40,clothing,0,refund_req_301002,"103,31",reject,item_not_as_described
"1.717,99",agent_027,buyer_0194,1,33,purchase_104065,06.05.2026 11:51,appliances,0,refund_req_304065,"1.534,08",approve,not_working
"1.028,76",agent_019,buyer_0467,1,35,purchase_103876,17.06.2026 20:19,electronics,0,refund_req_303876,"812,34",approve,item_not_as_described
"1.252,67",agent_023,buyer_0008,0,119,purchase_101675,08.05.2026 23:22,electronics,0,refund_req_301675,"1.044,76",reject,item_not_as_described
"162,47",agent_006,buyer_0500,0,87,purchase_101425,30.05.2026 03:49,beauty,1,refund_req_301425,"105,46",approve,damaged_item
"2.748,36",agent_018,buyer_0111,1,50,purchase_101340,13.04.2026 00:46,luxury,1,refund_req_301340,"1.873,27",approve,
"1.308,70",agent_028,buyer_0529,0,34,purchase_100604,14.05.2026 18:44,luxury,1,refund_req_300604,"287,06",approve,damaged_item
"1.767,01",agent_019,buyer_0064,0,40,purchase_103016,03.05.2026 22:53,luxury,0,refund_req_303016,"1.362,87",approve,item_not_as_described
"1.160,43",agent_025,buyer_0574,0,,purchase_101184,15.05.2026 02:11,appliances,1,refund_req_301184,"730,67",approve,not_working
"46,46",agent_003,buyer_0407,0,65,purchase_100335,18.04.2026 23:13,fashion,0,refund_req_300335,"16,51",reject,item_not_as_described
"1.712,26",agent_006,buyer_0124,0,39,purchase_100905,22.04.2026 10:29,electronics,1,refund_req_300905,"1.134,20",approve,
"476,83",agent_022,buyer_0374,0,49,purchase_102369,11.05.2026 09:25,fashion,0,refund_req_302369,"168,96",approve,wrong_size
"149,24",agent_003,buyer_0539,0,37,purchase_101373,17.04.2026 14:49,beauty,1,refund_req_301373,"98,49",reject,allergic_reaction
"306,10",agent_005,buyer_0526,0,91,purchase_102164,08.04.2026 00:23,home,1,refund_req_302164,"164,40",approve, missing_part 
"914,67",agent_022,buyer_0079,0,85,purchase_102862,21.04.2026 09:25,luxury,1,refund_req_302862,"502,23",approve,damaged_item
"230,05",agent_015,buyer_0003,0,74,purchase_102923,22.05.2026 03:47,sports,,refund_req_302923,"134,11",approve,item_not_as_described
"473,68",agent_026,buyer_0419,1,56,purchase_102640,16.04.2026 18:42,fashion,0,refund_req_302640,"310,85",reject,wrong_size
"429,44",agent_023,buyer_0340,0,79,purchase_102451,05.06.2026 02:42,home,0,refund_req_302451,"280,25",approve,
"119,24",agent_004,buyer_0120,0,75,purchase_102329,20.04.2026 02:04,beauty,1,refund_req_302329,"83,11",approve,allergic_reaction
"1.353,89",agent_028,buyer_0281,0,41,purchase_103202,13.06.2026 14:39,electronics,0,refund_req_303202,"1.226,89",approve,damaged_item
"1.411,89",agent_015,buyer_0300,0,,purchase_103221,02.04.2026 03:03,electronics,0,refund_req_303221,"1.207,68",approve,item_not_as_described
"2.668,21",agent_011,buyer_0213,0,60,purchase_102678,18.04.2026 21:31,luxury,0,refund_req_302678,"906,78",reject,damaged_item
"110,94",agent_001,buyer_0310,0,39,purchase_102958,02.05.2026 07:07,sports,1,refund_req_302958,"23,92",approve,wrong_size
"102,72",agent_004,buyer_0022,1,64,purchase_100770,04.04.2026 15:44,fashion,0,refund_req_300770,"40,36",approve,wrong_size
"2.917,08",agent_005,buyer_0195,0,101,purchase_100012,05.06.2026 02:07,luxury,0,refund_req_300012,"1.681,60",approve,  item_not_as_described  
"35,26",agent_803,buyer_8003,0,21,purchase_104575,14.04.2026 20:55,beauty,0,refund_req_304575,"27,47",  approve  ,changed_mind
"28,62",agent_012,buyer_0465,0,81,purchase_100047,24.04.2026 14:32,books,1,refund_req_300047,"7,97",approve,changed_mind
"115,39",agent_022,buyer_0516,0,69,purchase_102400,05.05.2026 18:44, sports ,0,refund_req_302400,"24,71",approve,damaged_item
"31,31",agent_029,buyer_0373,0,69,purchase_102745,14.04.2026 22:53,books,1,refund_req_302745,"23,20",approve,
"208,44",agent_025,buyer_0496,0,82,purchase_100529,03.05.2026 09:28,electronics,0,refund_req_300529,"56,30",reject,not_working
"1.835,45",agent_018,buyer_0059,1,33,purchase_103995,12.06.2026 19:11,electronics,1,refund_req_303995,"1.579,42",approve,missing_accessory
"1.200,37",agent_029,buyer_0306,0,12,purchase_103334,14.06.2026 18:52,appliances,1,refund_req_303334,"1.200,37",approve,
"1.680,94",agent_020,buyer_0395,1,34,purchase_104015,06.04.2026 22:35,luxury,0,refund_req_304015,"1.286,14",approve,  item_not_as_described  
"112,02",agent_003,buyer_0493,0,50,purchase_101787,13.04.2026 03:19,beauty,1,refund_req_301787,"42,64",approve,allergic_reaction
"1.603,37",agent_028,buyer_0159,0,92,purchase_100067,19.05.2026 18:48, appliances ,1,refund_req_300067,"596,88",approve,not_working
"96,67",agent_103,buyer_0328,0,2,purchase_103745,19.04.2026 17:30,beauty,,refund_req_303745,"54,01",approve,allergic_reaction
"1.466,66",agent_022,buyer_0319,1,21,purchase_103900,03.05.2026 18:56,electronics,1,refund_req_303900,"1.385,26",approve,
"106,83",agent_017,buyer_0458,0,94,purchase_100162,20.04.2026 13:36,clothing,0,refund_req_300162,"85,06",approve,item_not_as_described
"24,98",agent_008,buyer_0590,0,65,purchase_100057,27.05.2026 17:29,clothing,0,refund_req_300057,"17,41",reject,wrong_size
"23,23",agent_021,buyer_9002,0,29,purchase_104171,11.04.2026 23:10,books,1,refund_req_304171,"13,71",approve,wrong_item_received
"1.687,09",agent_902,buyer_9904,1,2,purchase_104937,05.06.2026 23:52, appliances ,0,refund_req_304937,"1.547,61",approve,not_working
"58,99",agent_027,buyer_0514,0,49,purchase_100953,01.04.2026 18:37,beauty,1,refund_req_300953,"18,42",approve,changed_mind
"143,16",agent_005,buyer_201,0,35,purchase_1002,01.06.2026 09:22,sports,1,refund_req_3002,"131,27",approve, item_not_as_described 
"1.604,81",agent_030,buyer_0427,0,37,purchase_103085,19.05.2026 18:37,appliances,0,refund_req_303085,"1.218,41",approve,damaged_item
"1.313,86",agent_009,buyer_0514,0,53,purchase_101845,23.05.2026 07:57, appliances ,0,refund_req_301845,"958,92",approve,damaged_item
"447,43",agent_012,buyer_0090,0,82,purchase_100211,19.06.2026 05:35,sports,0,refund_req_300211,"315,06",approve,item_not_as_described
"1.117,63",agent_101,buyer_0590,0,1,purchase_103717,01.06.2026 11:48,appliances,1,refund_req_303717,"593,69",approve,missing_part
"574,63",agent_011,buyer_0367,0,62,purchase_100296,22.05.2026 23:34,home,1,refund_req_300296,"215,14",Approve,missing_part
"383,08",agent_103,buyer_0192,0,5,purchase_103703,31.05.2026 18:49,sports,1,refund_req_303703,"265,24",approve,wrong_size
"1.143,47",agent_703,buyer_0339,0,14,purchase_104544,18.04.2026 16:55,  electronics  ,,refund_req_304544,"721,71",approve,not_working
"322,87",agent_017,buyer_0289,0,82,purchase_102784,14.06.2026 18:07,sports,0,refund_req_302784,"267,79",reject,damaged_item
"381,94",agent_012,buyer_0194,0,51,purchase_100378,04.05.2026 10:42,fashion,0,refund_req_300378,"174,39",approve,changed_mind
"222,73",agent_022,buyer_0010,0,64,purchase_100071,26.05.2026 07:33,SPORTS,1,refund_req_300071,"86,19",approve,damaged_item
"1.615,98",agent_026,buyer_0368,0,39,purchase_102245,14.06.2026 08:47,appliances,0,refund_req_302245,"599,96",reject,missing_part
"295,46",agent_101,buyer_0139,0,2,purchase_103752,09.05.2026 11:15,Electronics,0,refund_req_303752,"176,98",approve,item_not_as_described
"45,34",agent_011,buyer_0391,0,42,purchase_101841,23.04.2026 08:22,beauty,0,refund_req_301841,"16,53",reject,damaged_item
"1.179,82",agent_028,buyer_0425,0,30,purchase_103312,19.06.2026 17:55,electronics,0,refund_req_303312,"1.179,82",approve,not_working
"1.102,19",agent_026,buyer_0163,0,38,purchase_103186,25.04.2026 19:08,appliances,0,refund_req_303186,"739,63",approve,missing_part
"1.129,05",agent_011,buyer_0333,0,43,purchase_102814,08.04.2026 10:18,fashion,0,refund_req_302814,"425,63",reject,changed_mind
"267,59",agent_101,buyer_0410,1,4,purchase_103670,09.04.2026 05:24,home,0,refund_req_303670,"186,89",approve,item_not_as_described
"296,98",agent_005,buyer_0165,0,93,purchase_101804,04.04.2026 02:03,home,0,refund_req_301804,"76,16",reject,damaged_item
"74,28",agent_014,buyer_0265,0,75,purchase_100972,17.05.2026 11:48,sports,0,refund_req_300972,"53,83",reject,damaged_item
"2.973,89",agent_029,buyer_0198,0,64,purchase_102233,16.05.2026 20:22,luxury,1,refund_req_302233,"1.166,42",approve,item_not_as_described
"1.895,65",agent_015,buyer_0513,0,17,purchase_103452,19.05.2026 06:58,electronics,1,refund_req_303452,"1.895,65",approve,not_working
"374,24",agent_025,buyer_0144,0,28,purchase_102871,16.04.2026 13:55,luxury,,refund_req_302871,"142,29",approve,changed_mind
"81,17",agent_101,buyer_0338,0,5,purchase_103573,17.06.2026 12:58,beauty,1,refund_req_303573,"55,10",approve,damaged_item
"1.803,64",agent_028,buyer_0554,0,96,purchase_100375,27.05.2026 01:52,luxury,0,refund_req_300375,"519,13",reject,damaged_item
"1.462,75",agent_021,buyer_0079,0,45,purchase_100818,24.04.2026 06:30,luxury,1,refund_req_300818,"1.138,48",approve,item_not_as_described
"1.775,93",agent_010,buyer_0374,0,61,purchase_100020,11.06.2026 21:52,electronics,1,refund_req_300020,"1.348,74",reject,damaged_item
"1.136,82",agent_101,buyer_0297,0,38,purchase_103311,08.06.2026 06:40,fashion,0,refund_req_303311,"1.136,82",approve,changed_mind
"414,10",agent_015,buyer_0244,0,115,purchase_102474,07.04.2026 14:25,home,1,refund_req_302474,"171,92",Approve,damaged_item
"63,98",agent_017,buyer_0199,0,64,purchase_100524,06.05.2026 07:23,clothing,0,refund_req_300524,"16,73",reject,changed_mind
"1.439,64",agent_026,buyer_0496,1,35,purchase_103929,13.06.2026 15:30,electronics,0,refund_req_303929,"1.147,54",  approve  ,not_working
"53,67",agent_029,buyer_0208,0,46,purchase_100658,04.05.2026 02:47,beauty,1,refund_req_300658,"18,36",approve,allergic_reaction
"597,00",agent_029,buyer_0158,0,42,purchase_100744,17.05.2026 22:37,fashion,1,refund_req_300744,"122,08",reject,changed_mind
"1.427,02",agent_801,buyer_8001,0,15,purchase_104612,04.04.2026 19:54,electronics,0,refund_req_304612,"1.346,97",approve,
"2.442,35",agent_008,buyer_0502,1,6,purchase_103812,17.06.2026 20:04,luxury,0,refund_req_303812,"1.868,24",approve,item_not_as_described
"2.174,40",agent_901,buyer_9901,1,2,purchase_104936,02.05.2026 12:52,luxury,0,refund_req_304936,"2.065,05",approve,item_not_as_described
"1.141,36",agent_004,buyer_0011,0,95,purchase_101170,07.05.2026 07:47,appliances,1,refund_req_301170,"729,22",  approve  ,not_working
"41,58",agent_002,buyer_0002,0,54,purchase_102020,15.04.2026 16:24,sports,1,refund_req_302020,"28,62",approve,wrong_size
"1.615,27",agent_018,buyer_0343,0,59,purchase_100608,06.06.2026 19:37,electronics,1,refund_req_300608,"1.246,86",approve,damaged_item
"1.057,87",agent_002,buyer_0537,0,40,purchase_103439,16.05.2026 14:16,fashion,1,refund_req_303439,"1.057,87",approve,  wrong_size  
"434,35",agent_023,buyer_0114,0,58,purchase_102345,20.05.2026 12:26,sports,0,refund_req_302345,"345,13",approve,wrong_size
"1.163,28",agent_028,buyer_0433,1,35,purchase_103907,05.06.2026 10:53,luxury,0,refund_req_303907,"1.157,35",approve,damaged_item
"75,38",agent_003,buyer_0149,0,61,purchase_100467,22.04.2026 15:11,books,1,refund_req_300467,"56,12",approve,damaged_item
"312,05",agent_029,buyer_0401,0,41,purchase_101227,18.04.2026 10:13,home,0,refund_req_301227,"116,63",approve,damaged_item
"1.106,31",agent_701,buyer_0510,0,12,purchase_104416,13.06.2026 08:58,beauty,1,refund_req_304416,"971,13",approve,allergic_reaction
"95,08",agent_027,buyer_0066,0,89,purchase_100485,22.05.2026 19:04,home,1,refund_req_300485,"49,74",reject,damaged_item
"2.049,60",agent_009,buyer_0569,0,30,purchase_103029,30.04.2026 18:25,electronics,0,refund_req_303029,"1.707,15",approve,not_working
"588,28",agent_029,buyer_0239,0,36,purchase_100435,18.06.2026 22:09,home,1,refund_req_300435,"118,26",approve,damaged_item
"180,76",agent_020,buyer_0246,0,100,purchase_100153,14.04.2026 07:15,clothing,1,refund_req_300153,"98,55",reject,changed_mind
"1.515,16",agent_902,buyer_9905,1,3,purchase_104919,29.05.2026 23:27,appliances,0,refund_req_304919,"1.375,39",approve,missing_part
"77,23",agent_023,buyer_0182,0,105,purchase_100251,17.05.2026 10:28,books,1,refund_req_300251,"31,69",approve,wrong_item_received
"1.169,52",agent_021,buyer_0508,0,79,purchase_102256,13.06.2026 19:06,appliances,1,refund_req_302256,"537,39",APPROVE,damaged_item
"1.303,86",agent_014,buyer_9003,0,53,purchase_104164,16.04.2026 22:28,electronics,0,refund_req_304164,"1.201,82",approve,item_not_as_described
"1.152,79",agent_102,buyer_0324,0,34,purchase_103403,15.04.2026 22:56,fashion,1,refund_req_303403,"1.152,79",approve,  wrong_size  
"1.359,47",agent_003,buyer_0306,1,11,purchase_102990,20.05.2026 01:31,electronics,0,refund_req_302990,"1.261,68",approve,item_not_as_described
"315,48",agent_017,buyer_0040,0,31,purchase_100422,11.06.2026 21:13,fashion,0,refund_req_300422,"232,68",approve,item_not_as_described
"92,15",agent_011,buyer_0256,1,67,purchase_102843,18.05.2026 08:12,beauty,1,refund_req_302843,"21,85",approve,changed_mind
"255,93",agent_009,buyer_0358,0,,purchase_100849,18.06.2026 12:11,home,1,refund_req_300849,"120,60",reject,damaged_item
"917,91",agent_902,buyer_9904,1,5,purchase_104873,14.05.2026 08:31,appliances,0,refund_req_304873,"828,19",approve,not_working
"262,67",agent_030,buyer_0375,0,,purchase_102631,27.05.2026 03:36,sports,1,refund_req_302631,"55,01",approve,wrong_size
"623,33",agent_003,buyer_0099,0,46,purchase_100322,25.05.2026 11:32,fashion,1,refund_req_300322,"342,63",approve,item_not_as_described
"339,76",agent_003,buyer_9004,0,29,purchase_104301,11.06.2026 07:28,home,0,refund_req_304301,"266,65",approve,item_not_as_described
"1.399,94",agent_010,buyer_0433,1,58,purchase_103478,03.06.2026 17:47,luxury,1,refund_req_303478,"1.399,94",approve,changed_mind
"135,63",agent_028,buyer_0035,0,97,purchase_101854,03.06.2026 18:58,beauty,1,refund_req_301854,"76,85",approve,allergic_reaction
"131,35",agent_028,buyer_0142,0,96,purchase_100416,21.04.2026 18:50,beauty,0,refund_req_300416,"70,99",approve,allergic_reaction
"48,26",agent_018,buyer_0465,0,47,purchase_101684,14.04.2026 21:05,books,1,refund_req_301684,"23,88",reject,damaged_item
"193,26",agent_011,buyer_0430,0,68,purchase_101055,30.04.2026 04:10,fashion,0,refund_req_301055,"83,46",approve,changed_mind
"118,99",agent_025,buyer_9002,0,32,purchase_104291,06.05.2026 18:27,clothing,0,refund_req_304291,"85,84",approve,wrong_size
"291,61",agent_703,buyer_0069,0,15,purchase_104367,16.06.2026 19:35,sports,0,refund_req_304367,"222,14",approve, damaged_item 
"53,62",agent_030,buyer_0366,1,68,purchase_101277,25.04.2026 13:52,books,0,refund_req_301277,"16,45",reject,changed_mind
"1.454,89",agent_011,buyer_0173,0,,purchase_103204,16.05.2026 05:48,appliances,0,refund_req_303204,"1.063,82",approve,not_working
"25,92",agent_005,buyer_0576,0,98,purchase_101213,16.05.2026 05:13,clothing,1,refund_req_301213,"8,87",approve,changed_mind
"1.669,15",agent_901,buyer_9901,1,2,purchase_104788,04.05.2026 11:17,appliances,0,refund_req_304788,"1.577,14",approve,
"262,01",agent_001,buyer_0098,0,82,purchase_101978,18.04.2026 17:29,home,0,refund_req_301978,"204,46",approve,damaged_item
"365,09",agent_803,buyer_8003,0,8,purchase_104620,17.05.2026 22:13,sports,0,refund_req_304620,"326,80",approve,wrong_size
"171,02",agent_027,buyer_9003,0,28,purchase_104228,08.04.2026 06:27,  beauty  ,0,refund_req_304228,"123,38",approve,allergic_reaction
"505,37",agent_011,buyer_0435,0,76,purchase_102884,10.05.2026 17:13,home,1,refund_req_302884,"136,77",approve,item_not_as_described
"1.264,61",agent_022,buyer_0521,0,58,purchase_103425,21.05.2026 02:20,fashion,0,refund_req_303425,"1.264,61",approve,wrong_size
"1.125,14",agent_702,buyer_0488,0,32,purchase_104546,10.04.2026 09:02,  books  ,1,refund_req_304546,"855,23",approve,
"141,47",agent_002,buyer_0587,0,77,purchase_100342,11.04.2026 15:23,fashion,1,refund_req_300342,"113,12",approve,item_not_as_described
"1.568,21",agent_002,buyer_302,0,36,purchase_1008,02.06.2026 09:49,  electronics  ,0,refund_req_3008,"1.321,30",approve,damaged_item
"278,14",agent_003,buyer_0498,1,68,purchase_102697,09.06.2026 18:09,sports,0,refund_req_302697,"161,36",approve,item_not_as_described
"187,60",agent_005,buyer_0547,0,40,purchase_102288,10.04.2026 17:17,home,0,refund_req_302288,"47,93",approve,damaged_item
"2.008,59",agent_022,buyer_0521,0,22,purchase_103278,28.04.2026 17:38,electronics,0,refund_req_303278,"2.008,59",approve,  not_working  
"401,22",agent_803,buyer_8003,0,24,purchase_104659,14.06.2026 06:29,SPORTS,1,refund_req_304659,"268,55",APPROVE,wrong_size
"45,29",agent_021,buyer_0520,1,87,purchase_100610,02.05.2026 03:51,sports,1,refund_req_300610,"28,22",approve,item_not_as_described
"333,74",agent_030,buyer_0421,0,91,purchase_102537,05.04.2026 18:00, sports ,1,refund_req_302537,"218,68",approve,damaged_item
"1.443,63",agent_021,buyer_0251,0,61,purchase_102424,17.04.2026 10:27,luxury,1,refund_req_302424,"1.134,23",Approve,changed_mind
"450,38",agent_103,buyer_0306,0,1,purchase_103668,11.05.2026 14:10,home,1,refund_req_303668,"335,74",approve,item_not_as_described
"1.366,53",agent_026,buyer_0154,1,32,purchase_103819,21.05.2026 07:43,appliances,0,refund_req_303819,"1.297,62",approve,missing_part
"1.775,66",agent_019,buyer_0228,1,19,purchase_103977,12.05.2026 01:44,electronics,0,refund_req_303977,"1.441,60",approve,not_working
"54,79",agent_006,buyer_0103,0,62,purchase_100248,16.05.2026 13:55,beauty,0,refund_req_300248,"29,96",reject,
"1.041,37",agent_026,buyer_0028,0,49,purchase_103376,30.04.2026 14:12,appliances,1,refund_req_303376,"1.041,37",approve,missing_part
"1.665,73",agent_012,buyer_0392,0,59,purchase_100166,16.04.2026 14:05,appliances,0,refund_req_300166,"741,87", approve ,missing_part
"970,66",agent_007,buyer_9007,0,8,purchase_104296,04.06.2026 15:01,books,,refund_req_304296,"935,77",approve,changed_mind
"1.275,22",agent_027,buyer_0572,0,54,purchase_102447,09.04.2026 08:38,  appliances  ,1,refund_req_302447,"262,71",approve,damaged_item
"2.230,87",agent_014,buyer_0600,0,79,purchase_101053,16.06.2026 20:22,luxury,1,refund_req_301053,"1.701,21", approve ,
"2.433,66",agent_901,buyer_9901,1,5,purchase_104880,13.05.2026 09:30,luxury,0,refund_req_304880,"2.144,93",approve,
"1.163,06",agent_026,buyer_0568,0,14,purchase_103192,31.05.2026 13:22,electronics,,refund_req_303192,"704,53",approve,
"192,88",agent_021,buyer_0509,0,103,purchase_101413,15.06.2026 22:59,sports,0,refund_req_301413,"114,57",reject,item_not_as_described
"1.732,09",agent_701,buyer_0292,0,9,purchase_104395,13.06.2026 12:21,electronics,0,refund_req_304395,"1.085,15",approve,missing_accessory
"930,80",agent_005,buyer_0171,0,108,purchase_102941,31.05.2026 07:11,sports,1,refund_req_302941,"609,57",approve,item_not_as_described
"1.269,84",agent_902,buyer_9904,1,4,purchase_104907,26.05.2026 10:15,electronics,0,refund_req_304907,"1.263,03",approve,item_not_as_described
"343,34",agent_027,buyer_0084,0,79,purchase_100038,06.04.2026 09:03,sports,1,refund_req_300038,"80,29",reject,wrong_size
"254,59",agent_028,buyer_0149,1,54,purchase_100084,15.06.2026 19:03,sports,0,refund_req_300084,"183,06",approve,wrong_size
"1.292,03",agent_030,buyer_0168,0,15,purchase_103294,24.04.2026 00:02,appliances,1,refund_req_303294,"1.292,03",approve,not_working
"1.864,23",agent_006,buyer_0272,0,44,purchase_100085,29.05.2026 01:11,electronics,0,refund_req_300085,"1.010,33",reject,missing_accessory
"285,05",agent_023,buyer_0457,0,95,purchase_100129,23.04.2026 23:11,  sports  ,,refund_req_300129,"185,59", reject ,wrong_size
"143,65",agent_014,buyer_0542,0,49,purchase_100872,01.04.2026 20:16,home,0,refund_req_300872,"83,08",reject,damaged_item
"48,81",agent_029,buyer_9005,0,33,purchase_104238,29.05.2026 11:59,beauty,1,refund_req_304238,"33,92",APPROVE,allergic_reaction
"1.288,97",agent_002,buyer_9001,0,9,purchase_104186,12.04.2026 07:55,sports,1,refund_req_304186,"1.084,12",approve,item_not_as_described
"583,04",agent_016,buyer_0325,0,56,purchase_100803,29.05.2026 05:48,home,1,refund_req_300803,"270,62",approve,missing_part
"1.554,76",agent_018,buyer_0461,1,45,purchase_103230,18.06.2026 09:21,appliances,,refund_req_303230,"1.042,62",approve,damaged_item
"2.062,12",agent_017,buyer_0014,1,31,purchase_103947,11.04.2026 11:39,luxury,0,refund_req_303947,"2.042,90",approve,damaged_item
"469,78",agent_014,buyer_0332,0,61,purchase_100425,21.04.2026 12:13,APPLIANCES,1,refund_req_300425,"274,21",reject,damaged_item
"98,87",agent_022,buyer_0084,0,47,purchase_100053,30.04.2026 17:50,sports,1,refund_req_300053,"24,60",approve,item_not_as_described
"407,02",agent_801,buyer_8001,1,25,purchase_104621,14.05.2026 02:54,sports,0,refund_req_304621,"334,16",approve,damaged_item
"1.527,42",agent_009,buyer_0191,0,11,purchase_103005,07.04.2026 05:16,  electronics  ,0,refund_req_303005,"1.201,41",approve,not_working
"1.804,62",agent_902,buyer_9905,1,1,purchase_104897,15.06.2026 00:49,luxury,0,refund_req_304897,"1.686,08",approve,item_not_as_described
"1.161,92",agent_028,buyer_0533,0,93,purchase_101082,26.04.2026 17:38,clothing,1,refund_req_301082,"921,07",approve,item_not_as_described
"396,48",agent_103,buyer_0475,1,1,purchase_103750,18.05.2026 20:01,home,,refund_req_303750,"370,50", approve ,  item_not_as_described  
"954,09",agent_028,buyer_0101,0,77,purchase_100270,18.06.2026 06:02,luxury,0,refund_req_300270,"377,16",reject,changed_mind
"605,74",agent_015,buyer_0220,0,70,purchase_101042,24.04.2026 16:42,appliances,0,refund_req_301042,"294,34",approve,missing_part
"297,64",agent_103,buyer_0299,0,4,purchase_103733,20.05.2026 11:16,APPLIANCES,0,refund_req_303733,"291,89",approve,damaged_item
"1.240,94",agent_004,buyer_0405,0,94,purchase_100715,20.04.2026 04:31,beauty,1,refund_req_300715,"503,02", reject ,allergic_reaction
"2.821,21",agent_010,buyer_0037,0,83,purchase_101602,16.05.2026 14:04,luxury,1,refund_req_301602,"1.661,33",approve,damaged_item
"464,48",agent_019,buyer_0539,0,71,purchase_102529,05.04.2026 19:12,appliances,0,refund_req_302529,"244,31",approve,missing_part
"2.401,62",agent_009,buyer_0315,0,79,purchase_100350,21.04.2026 11:25,luxury,0,refund_req_300350,"1.101,83",approve,item_not_as_described
"2.173,54",agent_029,buyer_0330,1,25,purchase_103979,26.04.2026 04:32,electronics,0,refund_req_303979,"1.943,27",approve,item_not_as_described
"12,43",agent_011,buyer_0249,0,75,purchase_100688,20.05.2026 01:47,books,0,refund_req_300688,"9,90",reject,changed_mind
"254,83",agent_102,buyer_0520,0,5,purchase_103558,14.06.2026 17:18,home,1,refund_req_303558,"169,08",approve,item_not_as_described
"147,14",agent_017,buyer_0411,0,26,purchase_100351,12.04.2026 12:57,beauty,1,refund_req_300351,"88,15", reject ,damaged_item
"43,34",agent_023,buyer_0197,0,98,purchase_100532,18.05.2026 07:49,beauty,0,refund_req_300532,"29,91",approve,allergic_reaction
"137,80",agent_703,buyer_0298,0,27,purchase_104334,20.06.2026 14:38,beauty,0,refund_req_304334,"75,22",  approve  ,allergic_reaction
"244,57",agent_029,buyer_0283,0,67,purchase_100045,01.06.2026 06:02,sports,1,refund_req_300045,"79,29",approve,item_not_as_described
"69,17",agent_013,buyer_0162,0,94,purchase_102664,17.04.2026 15:02,books,1,refund_req_302664,"50,77",approve,damaged_item
"49,81",agent_008,buyer_0286,0,60,purchase_101708,07.06.2026 22:00,books,1,refund_req_301708,"18,72",reject,wrong_item_received
"195,95",agent_803,buyer_8003,0,10,purchase_104578,08.05.2026 14:01,  fashion  ,1,refund_req_304578,"189,27",approve,changed_mind
"299,70",agent_103,buyer_0424,0,3,purchase_103673,08.04.2026 18:55,sports,1,refund_req_303673,"264,15",approve,
"1.058,04",agent_004,buyer_0328,0,,purchase_103318,14.04.2026 16:38,fashion,1,refund_req_303318,"1.058,04",approve,wrong_size
"142,35",agent_025,buyer_0551,0,27,purchase_102228,14.06.2026 01:50,fashion,1,refund_req_302228,"39,47",approve,item_not_as_described
"1.379,01",agent_001,buyer_0196,0,30,purchase_102284,14.04.2026 22:57,luxury,0,refund_req_302284,"293,10",approve,item_not_as_described
"2.557,91",agent_022,buyer_0560,1,10,purchase_103856,01.04.2026 15:59,luxury,0,refund_req_303856,"2.188,80",approve,item_not_as_described
"78,25",agent_025,buyer_0177,0,43,purchase_101061,13.04.2026 11:05, Books ,1,refund_req_301061,"32,63",approve,wrong_item_received
"1.154,54",agent_024,buyer_0402,0,37,purchase_103381,06.06.2026 15:24,electronics,0,refund_req_303381,"1.154,54",approve,missing_accessory
"544,09",agent_016,buyer_0401,0,123,purchase_102564,29.05.2026 13:11,fashion,0,refund_req_302564,"284,21",approve,changed_mind
"1.168,27",agent_999,buyer_999,1,4,purchase_1041,17.06.2026 09:01,electronics,0,refund_req_3041,"1.019,25",approve,item_not_as_described
"1.173,30",agent_018,buyer_0079,0,37,purchase_103273,13.05.2026 16:28,fashion,1,refund_req_303273,"1.173,30",approve,  changed_mind  
"148,69",agent_027,buyer_0441,0,88,purchase_101906,22.05.2026 16:57,ELECTRONICS,1,refund_req_301906,"33,60",approve,missing_accessory
"920,72",agent_801,buyer_8001,0,5,purchase_104600,01.06.2026 08:27,beauty,0,refund_req_304600,"755,59",approve,damaged_item
"1.332,41",agent_002,buyer_0010,0,105,purchase_101235,26.04.2026 15:12,appliances,,refund_req_301235,"959,52",approve,damaged_item
"1.539,43",agent_030,buyer_0156,0,57,purchase_101548,16.04.2026 22:31,electronics,1,refund_req_301548,"1.037,83",approve,item_not_as_described
"52,11",agent_025,buyer_0252,0,33,purchase_102050,04.05.2026 22:55,books,1,refund_req_302050,"41,17",approve,changed_mind
"48,70",agent_002,buyer_0110,0,85,purchase_102341,11.04.2026 03:30,books,0,refund_req_302341,"40,80",reject,wrong_item_received
